export_id,score,question1,time1,question2,time2,question3,time3,question4,time4,question5,time5,question6,time6,question7,time7,question8,time8,question9,time9,question10,time10,question11,time11,question12,time12,question13,time13,question14,time14
73388,20,2,4.06,1,4.91,1,6.62,2,3.19,2,20.23,2,26.13,2,2.7,3,6.39,2,3.33,5,0.57,2,7.69,5,8.19,3,4.77,2,10.76
73433,31,2,0.94,2,1.2,5,0.27,4,0.38,4,0.55,4,0.6,4,0.18,2,0.53,4,0.23,4,0.38,2,0.18,2,0.58,4,0.23,2,2.17
73498,25,2,2.62,2,2.06,2,0.61,4,7.33,4,0.71,2,3.51,2,0.95,3,2.37,3,0.58,3,1.44,3,0.66,3,0.64,3,1.38,3,6.15
73538,24,2,38.67,2,1.98,2,1.31,3,0.74,3,3.55,3,5.14,3,1.86,3,3.39,3,4.89,3,2.92,3,2.2,3,3.97,3,2.79,2,4.62
73519,38,4,184.83,3,3.34,4,12.32,4,2.15,4,4.8,5,2.64,3,3.92,4,3.9,3,140.0,4,1.83,3,6.58,4,5.34,3,2.87,4,4.23
73389,28,1,2.08,1,0.78,1,0.39,5,0.41,5,0.6,5,0.48,5,0.32,1,0.2,5,0.22,4,0.23,1,0.09,2,0.37,5,0.81,1,3.3
73390,31,2,5.22,3,3.8,3,1.57,4,6.71,3,7.19,4,3.26,4,2.84,3,0.64,3,11.68,3,4.18,3,2.27,3,3.24,4,1.97,3,5.08
73391,6,1,2.08,1,1.08,1,0.58,2,3.27,1,3.33,1,2.6,1,1.9,1,4.2,3,4.14,2,12.84,1,2.14,3,4.09,1,3.54,1,4.03
73392,13,3,4.63,1,3.76,1,1.0,2,5.29,1,6.87,2,3.03,2,0.74,2,7.33,2,3.38,1,3.4,2,2.68,3,4.99,3,2.7,2,6.85
73393,9,2,4.35,1,7.69,1,1.23,1,5.21,1,13.33,1,48.49,4,2.65,1,6.18,1,5.28,2,5.28,1,3.22,3,7.73,1,2.43,3,5.38
73394,13,1,5.04,1,4.52,3,4.5,2,5.71,1,10.64,1,9.56,2,7.32,2,8.9,2,9.62,3,7.65,2,11.08,3,10.88,2,7.2,2,11.75
73395,20,2,5.38,2,7.06,2,3.29,2,7.69,3,10.88,2,8.06,2,5.11,4,8.35,2,7.57,5,2.2,1,5.53,1,5.41,5,1.74,1,7.42
73396,28,2,4.21,2,3.2,2,1.19,3,4.28,3,4.15,4,3.94,4,5.7,2,4.01,4,3.15,4,4.8,4,5.01,2,5.59,4,2.11,2,5.09
73397,27,1,1.05,1,0.68,1,0.71,5,0.67,5,1.11,5,0.72,5,0.67,1,0.55,5,0.69,5,0.69,1,0.71,1,0.56,4,0.42,1,3.3
73398,25,2,2.17,2,0.76,2,3.18,1,3.26,4,17.92,4,2.14,2,2.23,3,4.72,3,4.62,5,0.58,2,3.53,3,5.65,3,6.71,3,5.44
73399,7,1,7.24,1,2.86,1,5.25,2,2.32,1,5.25,1,6.15,1,1.82,2,15.01,1,4.83,5,4.14,1,4.96,2,8.26,1,2.24,1,3.76
73400,33,2,2.82,2,2.31,2,1.47,4,6.05,5,8.44,4,4.92,4,2.74,4,21.01,3,2.98,4,2.76,3,5.96,2,3.8,5,1.39,3,7.88
73401,19,3,10.49,3,3.34,3,4.21,3,12.71,2,10.78,2,7.13,3,4.58,2,8.69,2,4.83,2,3.64,2,6.31,2,10.27,2,7.02,2,4.4
73402,26,2,7.59,2,3.68,2,1.19,4,0.82,4,0.64,4,0.73,3,0.56,2,0.77,3,0.61,4,0.78,2,0.64,2,1.27,4,1.07,2,3.47
73403,21,2,7.42,2,1.19,2,1.7,4,2.03,3,5.75,3,5.23,2,2.82,2,7.89,2,4.06,3,5.33,2,4.62,3,7.04,2,5.0,3,4.97
73404,25,2,23.99,1,3.48,1,1.16,5,1.44,5,1.16,5,0.78,3,15.35,1,5.46,2,8.88,2,5.87,3,4.81,3,7.71,3,8.81,3,10.3
73405,4,1,3.36,1,1.18,1,1.34,1,3.48,1,5.0,1,5.61,1,1.97,1,9.77,1,2.96,1,3.81,1,2.87,5,10.02,1,0.99,1,4.62
73406,22,2,9.87,2,5.73,4,2.65,2,6.47,3,6.84,2,2.38,2,2.09,3,6.78,3,2.95,2,3.39,2,2.89,4,4.6,2,12.41,3,5.58
73407,13,1,4.02,1,3.71,1,1.23,5,1.02,2,7.19,2,3.91,2,4.06,1,9.14,2,2.69,5,3.07,1,1.92,1,3.01,2,2.53,1,7.28
73408,31,2,3.94,2,1.77,3,1.9,4,10.74,3,5.81,3,2.84,4,2.13,3,6.15,4,6.18,3,4.43,2,3.59,4,4.08,4,4.03,4,10.16
73409,4,1,1.65,1,0.42,1,0.4,1,2.81,1,0.78,1,0.79,1,0.73,1,2.43,1,1.82,1,1.28,1,1.46,5,1.8,1,0.95,1,2.95
73410,26,2,3.26,2,1.52,2,0.71,4,0.78,4,0.96,4,0.57,3,0.51,2,0.61,4,0.54,4,0.55,1,0.61,3,0.82,3,0.72,2,4.53
73411,22,3,7.53,3,5.75,2,3.77,3,8.1,4,7.78,2,10.19,3,4.69,2,10.0,3,5.85,2,4.68,1,5.43,3,7.24,3,4.93,2,9.33
73412,6,1,4.51,1,0.67,1,0.49,1,1.13,1,0.61,1,2.58,1,5.0,1,4.7,1,2.17,2,0.81,1,2.53,4,0.94,3,4.93,1,17.2
73413,13,2,10.53,2,3.79,2,3.99,2,7.26,2,2.67,2,4.22,2,2.65,2,4.98,2,3.9,2,3.48,2,2.94,2,9.71,1,3.06,2,4.77
73414,18,2,9.07,1,3.11,2,2.08,2,20.93,2,36.88,3,4.86,4,2.34,2,13.92,1,3.95,2,5.26,2,3.2,4,6.14,2,3.29,3,6.26
73415,22,2,2.78,3,2.9,3,1.84,2,7.92,3,0.57,3,0.46,3,0.74,3,8.58,3,3.41,3,3.6,1,3.83,3,3.74,2,2.01,2,4.58
73416,23,1,33.73,2,7.64,2,1.26,3,2.34,3,3.95,4,2.44,3,1.73,2,4.03,4,2.11,3,1.4,2,2.73,3,2.23,3,1.57,2,3.69
73417,28,2,2.7,2,0.61,2,1.2,4,1.56,4,1.13,4,0.7,4,1.21,2,0.73,4,0.6,4,0.8,2,0.94,2,0.47,4,0.62,2,3.28
73418,5,1,4.01,1,2.44,1,1.24,1,5.98,1,3.42,1,3.26,2,6.15,1,9.97,1,3.33,2,7.46,1,3.5,2,11.47,1,4.04,3,5.63
73419,16,1,4.45,1,2.97,1,1.74,4,3.56,2,9.39,2,4.2,2,2.66,1,3.93,2,4.01,5,2.99,1,1.96,3,3.99,4,2.64,1,14.48
73420,26,1,1.2,1,1.13,1,0.75,5,0.68,5,0.51,5,0.38,5,0.18,1,0.42,5,0.12,4,0.16,1,0.62,1,0.18,4,0.18,1,3.14
73421,17,1,7.54,2,3.22,2,7.35,2,6.25,2,6.87,2,4.35,3,5.37,3,7.02,2,7.02,2,4.23,2,6.52,3,11.59,3,9.09,2,6.38
73422,8,1,2.77,1,0.74,1,1.13,2,1.18,2,5.39,2,1.47,2,1.47,1,5.04,2,2.79,2,1.59,1,1.74,2,2.25,2,2.54,1,5.57
73423,6,1,1.59,1,1.34,1,11.71,2,3.55,1,8.04,1,5.74,1,3.87,1,3.98,2,1.72,2,2.88,1,4.61,3,4.54,2,1.88,1,5.49
73424,35,3,10.49,3,3.92,3,3.36,4,10.25,4,7.11,3,12.73,5,10.52,3,9.28,3,15.9,4,3.71,2,6.47,4,24.55,4,6.03,4,14.81
73425,14,2,8.84,2,2.63,2,2.98,2,3.54,2,5.83,1,2.18,1,1.19,2,5.2,2,6.79,2,5.53,2,4.85,4,8.18,2,19.77,2,5.98
73426,32,1,8.4,2,10.72,2,1.85,4,4.43,4,5.68,4,2.23,4,1.8,3,0.85,4,3.33,5,3.38,3,4.66,3,2.32,4,2.39,3,5.73
73427,27,2,2.36,2,0.96,2,0.31,4,0.73,4,0.78,4,0.59,4,0.47,2,0.52,4,0.41,4,0.46,2,1.62,2,0.38,3,0.16,2,3.11
73428,18,2,5.93,2,0.77,2,2.08,2,1.7,2,3.01,2,2.96,3,4.42,2,3.6,2,4.06,2,4.35,2,2.52,4,9.81,3,3.95,2,9.94
73429,29,4,4.25,3,4.85,3,1.31,3,2.95,3,1.01,3,0.85,3,0.59,3,0.42,3,0.39,3,0.2,3,1.37,3,2.55,3,1.72,3,2.71
73430,15,2,2.94,1,4.49,1,1.82,2,2.5,3,2.94,2,2.79,2,3.1,2,3.48,4,3.96,2,3.77,2,2.67,2,2.34,2,3.1,2,4.84
73431,38,2,5.05,4,3.27,3,1.79,4,3.17,5,2.73,4,3.25,3,4.98,2,3.4,5,2.8,5,1.57,3,3.36,3,2.58,5,2.75,4,6.69
73432,13,2,2.64,2,3.0,2,2.14,2,7.9,2,4.68,2,2.68,2,1.4,2,5.38,2,5.99,2,2.35,2,2.01,2,4.0,1,2.6,2,5.83
73434,39,3,7.04,4,4.53,4,8.24,4,4.62,4,5.19,4,3.07,4,3.8,4,11.05,4,13.22,4,3.09,2,4.02,4,3.43,4,2.94,4,5.92
73435,14,1,2.73,1,0.61,1,0.64,2,4.22,2,4.76,2,1.8,2,1.48,2,4.8,2,5.06,2,1.86,1,4.39,5,12.38,3,3.48,2,13.61
73436,26,2,4.06,2,4.68,2,6.94,3,9.56,4,7.73,3,3.25,3,3.51,3,4.35,3,4.48,3,3.58,2,8.14,4,6.3,4,4.7,2,7.63
73437,29,1,2.04,1,0.68,2,0.58,5,1.02,5,0.79,5,0.57,5,0.69,1,0.73,5,0.73,5,0.73,1,0.81,1,0.76,5,0.91,1,2.71
73438,28,1,2.13,1,0.48,1,1.19,5,0.67,5,1.6,5,0.59,5,3.47,1,0.58,5,0.03,5,0.14,1,0.17,1,0.18,5,0.12,1,3.51
73439,20,2,4.15,2,0.81,3,0.46,4,0.91,2,3.67,1,1.62,4,1.67,5,3.33,2,3.74,1,1.38,1,1.6,5,2.22,1,5.29,1,3.71
73440,15,2,0.5,1,2.49,2,2.35,2,0.76,3,6.77,1,3.42,2,3.4,2,6.03,1,3.07,1,5.89,2,2.6,4,5.6,3,3.01,3,5.27
73441,27,1,1.17,1,0.31,1,0.52,5,0.42,5,0.38,5,0.44,4,0.38,1,0.58,5,0.36,5,0.68,1,0.46,1,0.44,5,0.42,1,3.12
73442,28,2,2.57,2,0.92,2,2.38,4,0.49,4,0.7,4,0.8,4,0.62,2,0.94,4,0.66,4,0.53,2,0.56,2,0.77,4,0.43,2,3.04
73443,28,2,2.11,2,0.59,2,0.53,4,0.31,4,0.39,4,0.45,4,0.32,2,0.44,4,0.34,4,0.35,2,0.3,2,0.26,4,0.08,2,3.37
73444,28,1,1.23,1,0.59,1,0.76,5,0.48,5,0.31,5,0.64,5,0.56,1,0.68,5,0.63,5,0.59,1,0.75,1,0.93,5,0.83,1,3.78
73445,27,1,2.19,1,0.53,1,0.02,5,0.68,5,0.01,5,0.09,4,0.23,1,0.78,5,0.36,5,0.28,1,0.44,1,0.47,5,0.11,1,2.79
73446,5,1,9.47,1,1.49,1,23.61,2,0.56,1,1.05,1,3.07,1,1.91,1,5.06,1,2.67,1,2.36,1,4.94,5,4.03,1,2.89,1,5.3
73447,8,1,2.75,2,3.9,2,4.36,1,2.87,1,4.27,2,3.81,2,3.72,2,4.9,1,3.26,2,2.77,2,2.3,1,5.51,2,1.65,1,4.5
73448,7,1,0.76,1,0.73,1,2.5,1,2.74,2,5.02,2,2.29,2,1.62,1,4.8,1,3.06,1,1.35,1,3.68,4,4.74,2,2.42,1,9.58
73449,15,1,3.71,1,1.06,2,0.37,1,4.95,1,3.08,1,7.1,2,1.53,4,1.57,3,2.44,2,1.56,4,1.17,4,2.8,2,1.88,1,8.38
73450,28,1,1.88,1,0.63,1,0.66,5,0.58,5,0.59,5,0.55,5,0.59,1,0.57,5,0.56,5,0.41,1,0.45,1,0.95,5,0.48,1,3.98
73451,19,2,2.67,2,0.8,2,1.16,2,5.51,2,8.31,2,3.67,2,3.35,3,5.96,3,4.54,3,3.99,2,3.67,3,4.4,3,39.94,2,5.09
73452,9,1,1.25,1,0.2,1,0.48,1,1.94,1,4.81,2,1.23,1,0.99,1,1.98,1,2.09,2,4.14,1,1.46,4,2.56,3,1.92,3,2.87
73453,27,1,0.98,1,0.47,2,0.41,5,0.87,5,0.77,3,8.09,5,1.77,2,4.82,3,5.62,3,5.66,3,2.78,3,12.49,3,1.82,2,5.88
73454,12,1,4.32,1,2.39,1,0.83,2,6.85,3,7.82,1,3.48,2,4.97,2,7.54,1,2.98,4,4.56,1,3.11,3,9.85,2,4.13,2,6.4
73455,13,2,3.2,1,2.21,2,2.07,1,3.32,1,6.04,1,2.3,2,2.04,2,6.0,2,6.72,4,9.17,2,4.13,3,6.77,2,2.39,2,4.69
73456,25,2,0.98,2,0.11,3,0.33,4,0.08,3,0.17,5,0.15,3,0.15,3,0.31,3,0.11,3,0.13,1,0.18,1,0.12,3,0.13,3,2.71
73457,6,1,4.12,1,0.98,1,1.91,1,0.94,1,17.36,1,5.47,1,1.39,2,4.13,1,3.76,1,2.34,1,3.66,5,4.19,1,1.25,2,4.89
73458,16,1,1.49,1,3.67,1,1.25,5,2.1,2,7.82,2,2.62,3,4.14,2,5.21,2,6.36,3,3.6,2,6.46,2,6.71,3,3.12,1,4.93
73459,36,3,3.33,4,1.03,3,0.84,1,2.27,3,2.19,4,1.42,4,1.28,1,1.13,3,1.09,4,1.26,5,1.57,5,1.96,5,1.35,5,2.68
73460,8,1,2.13,1,1.11,1,1.9,2,5.98,2,2.78,2,7.79,2,2.7,3,8.48,1,4.45,1,3.03,1,3.39,3,4.01,1,5.13,1,6.9
73461,11,2,2.5,1,0.06,2,1.44,1,1.75,1,0.67,1,2.96,1,2.14,5,2.33,1,1.69,1,2.46,1,1.56,4,3.41,2,1.6,2,6.36
73462,25,1,1.59,1,1.99,1,0.91,5,0.65,5,0.8,4,5.12,3,2.3,3,1.35,2,2.8,2,0.94,3,3.14,3,1.41,3,1.44,3,6.46
73463,2,1,3.07,1,1.81,1,0.86,1,4.2,1,5.55,1,1.91,1,1.06,1,7.32,1,1.4,1,4.13,1,1.71,3,6.07,1,2.89,1,6.45
73464,29,1,0.43,1,0.64,2,0.16,5,0.69,5,0.37,5,0.27,5,0.17,1,0.13,5,0.09,5,0.02,1,0.05,1,0.2,5,0.02,1,2.54
73465,16,2,4.05,2,2.74,2,1.26,2,6.23,2,5.3,2,2.08,2,1.88,2,8.77,2,3.85,2,4.68,2,2.01,4,2.32,2,1.73,2,4.78
73466,26,1,0.68,1,0.57,2,0.53,5,0.82,5,0.83,4,0.63,3,1.43,3,3.43,3,1.43,3,1.57,3,0.7,3,0.62,2,0.61,2,3.91
73467,28,2,1.82,2,0.19,2,0.16,4,0.16,4,0.14,4,0.12,4,0.1,2,0.23,4,0.24,4,0.3,2,0.22,2,0.27,4,0.05,2,9.5
73468,27,1,4.07,1,7.66,1,1.7,4,5.18,4,9.62,3,2.35,3,2.69,2,6.83,4,3.38,4,2.5,3,3.48,4,5.15,4,1.41,3,3.64
73469,28,1,1.64,1,0.6,2,0.47,5,0.86,5,0.39,5,0.5,4,0.36,1,0.63,5,0.59,5,0.66,1,0.66,1,0.57,5,0.9,1,1.67
73470,27,1,1.06,1,0.25,1,0.43,5,0.24,5,0.22,5,0.21,5,0.23,1,0.18,4,0.53,5,0.71,1,0.16,1,0.69,5,0.19,1,4.93
73471,26,1,0.78,1,0.06,2,0.13,4,0.12,5,1.48,5,0.2,4,0.1,1,0.04,5,0.33,5,0.4,1,0.32,1,1.59,4,0.07,1,1.71
73472,28,1,4.45,1,0.37,2,0.39,5,0.73,5,0.3,5,0.45,4,0.35,1,0.47,5,0.32,5,0.2,1,0.21,1,0.39,5,0.48,1,2.88
73473,18,1,50.54,1,5.64,2,3.73,3,0.97,2,5.99,2,4.99,3,5.38,2,3.51,3,80.18,3,1.93,3,4.24,3,4.58,2,9.16,2,33.16
73474,16,2,7.74,2,2.55,2,1.66,2,6.07,2,13.85,1,2.15,2,2.07,1,3.49,2,3.64,2,17.62,4,2.12,4,1.21,2,2.45,2,4.77
73475,25,2,5.61,2,3.36,2,2.49,3,3.46,3,6.74,3,3.48,3,4.69,2,8.57,3,3.03,2,3.49,3,4.28,4,6.84,4,3.11,3,5.83
73476,4,1,1.04,1,2.24,1,0.51,1,2.37,1,3.09,1,1.36,1,2.05,1,4.78,1,1.75,5,1.84,1,3.68,1,2.06,1,2.1,1,4.69
73477,17,2,3.28,2,2.02,2,1.39,4,1.56,2,5.46,2,1.89,2,2.51,2,2.91,2,4.19,2,2.12,1,1.76,3,3.46,3,1.98,2,4.1
73478,16,1,2.11,1,0.91,1,0.93,5,0.75,2,3.99,2,2.84,5,1.52,2,6.28,2,4.5,1,2.45,4,4.24,2,7.7,1,7.23,1,4.18
73479,27,1,1.26,1,0.3,1,0.48,5,0.27,5,0.21,5,0.26,4,0.17,1,0.75,5,0.56,5,0.43,1,0.34,1,0.29,5,0.11,1,3.52
73480,26,2,2.46,2,2.13,1,1.87,5,1.49,4,0.88,5,0.57,4,0.53,1,0.53,4,0.57,5,0.5,2,0.56,1,0.41,3,0.54,1,2.78
73481,27,2,2.6,2,1.05,2,0.77,4,0.54,5,0.48,4,0.57,4,1.85,2,4.56,2,5.6,4,1.71,2,2.27,2,1.63,4,2.08,2,4.87
73482,24,2,3.41,2,2.45,2,1.01,3,6.04,3,7.66,3,2.98,3,1.43,3,3.52,3,2.16,3,1.29,3,4.29,3,3.57,3,1.2,2,3.22
73483,20,2,0.7,2,2.43,2,1.31,2,6.04,3,5.78,3,4.66,3,3.62,2,4.71,2,2.48,3,1.91,2,6.8,4,3.71,2,5.18,2,3.83
73484,29,1,0.7,1,0.17,1,0.16,5,0.1,5,0.17,5,0.14,5,0.16,1,0.19,5,0.14,5,0.12,1,0.11,2,0.11,5,0.2,1,2.72
73485,7,1,1.52,1,1.51,1,1.04,2,5.41,2,4.18,1,12.14,1,3.28,1,141.28,2,2.18,2,1.75,1,2.05,3,4.5,2,1.99,1,4.73
73486,18,2,4.59,2,5.45,2,1.73,2,7.52,2,5.57,2,3.97,3,5.19,2,9.09,4,6.61,3,4.28,1,1.82,3,4.02,2,5.1,2,7.17
73487,27,1,1.02,1,0.43,1,0.26,5,0.31,5,0.35,5,0.22,5,0.11,1,0.33,5,0.37,5,0.28,1,1.02,1,0.19,4,0.4,1,1.57
73488,28,1,6.79,2,0.34,1,1.29,5,0.2,5,0.16,5,0.17,5,0.07,1,0.41,5,2.28,5,0.72,1,1.08,1,0.56,4,0.32,1,3.42
73489,22,2,6.69,1,60.12,1,0.76,5,0.41,5,0.39,5,0.67,2,5.33,2,3.15,2,4.31,2,2.01,1,2.07,4,3.3,2,1.29,2,3.16
73490,0,1,22.86,1,1.62,1,1.15,1,4.51,1,3.09,1,1.46,1,1.04,1,3.31,1,2.69,1,2.47,1,1.32,1,2.04,1,2.56,1,5.89
73491,9,2,4.84,1,6.25,2,2.75,1,5.4,1,3.76,2,6.18,1,2.89,2,5.27,2,0.99,2,4.74,2,9.0,3,8.41,1,3.44,1,4.48
73492,30,2,7.3,3,2.48,3,3.77,3,2.18,5,4.82,4,2.56,3,2.19,4,6.17,3,3.05,4,2.59,1,1.94,2,2.53,4,2.55,3,4.3
73493,21,2,9.09,2,2.7,2,0.94,3,6.49,2,5.03,2,3.72,3,2.13,3,5.31,3,2.18,3,1.8,2,8.58,4,4.2,2,2.25,2,4.51
73494,25,1,2.24,1,0.35,1,0.16,5,0.33,5,0.2,5,0.35,4,0.16,1,0.63,4,0.32,5,0.54,1,0.26,1,0.42,4,0.79,1,2.89
73495,27,1,1.02,1,0.52,2,0.2,4,0.19,5,0.64,5,0.48,5,0.1,1,0.22,5,0.16,4,0.2,1,0.19,1,0.77,5,0.5,1,4.17
73496,10,2,3.82,2,6.1,3,2.41,1,8.5,1,5.55,1,5.89,1,2.36,1,6.82,1,3.72,1,3.65,2,2.99,3,7.49,3,3.9,2,9.15
73497,30,1,1.64,3,3.18,3,1.98,5,1.45,5,2.57,4,5.12,4,3.93,2,3.35,4,0.9,4,0.79,1,0.65,2,0.62,4,0.6,2,6.97
73499,10,2,4.36,1,3.86,1,1.66,2,7.57,1,7.58,1,3.49,2,3.9,3,5.06,2,4.59,1,6.28,2,76.1,3,21.21,1,3.99,2,10.29
73500,19,2,4.34,2,1.13,2,1.08,2,3.45,2,2.51,2,2.57,2,1.18,4,0.91,2,0.63,2,0.77,2,4.32,5,1.82,2,1.44,2,6.29
73501,28,1,1.18,1,0.26,1,0.25,5,0.24,5,0.65,5,0.22,5,0.29,1,0.35,5,0.2,5,0.39,1,0.5,1,0.25,5,0.39,1,1.63
73502,25,2,5.83,2,22.78,1,3.72,2,6.07,3,12.48,2,5.04,3,2.89,3,8.08,3,5.2,4,2.82,2,4.56,5,5.11,4,3.21,3,5.27
73503,13,2,0.91,1,1.75,2,1.56,2,4.27,2,7.01,2,2.52,2,4.84,2,8.24,2,3.74,5,6.1,1,6.31,2,4.77,1,0.89,1,3.58
73504,15,1,6.08,1,2.86,2,16.29,2,12.29,2,4.19,2,3.12,2,2.48,2,5.95,2,3.71,2,3.99,2,6.21,4,54.99,3,1.37,2,13.73
73505,26,2,11.26,3,4.45,2,1.8,3,3.52,4,5.48,3,5.22,3,4.02,3,12.33,3,8.83,3,6.96,2,12.92,4,5.08,2,4.77,3,5.07
73506,21,3,3.05,2,4.6,2,2.42,3,3.95,3,2.48,2,3.45,2,2.95,1,5.46,4,4.54,3,2.74,2,5.56,2,3.36,3,2.75,3,4.58
73507,32,3,6.5,3,6.9,2,1.47,4,2.5,3,3.37,4,2.42,4,5.93,4,4.91,3,2.89,3,3.91,2,4.42,4,4.15,3,6.77,4,4.75
73508,31,4,4.64,2,7.48,2,2.01,4,6.36,4,6.2,4,8.32,4,3.48,2,7.62,4,2.59,4,3.05,3,4.05,2,4.12,4,1.54,2,6.84
73509,23,1,2.9,2,1.27,1,0.6,2,4.58,5,0.67,3,5.31,3,1.58,3,5.32,3,0.93,3,0.76,3,0.75,3,0.83,3,1.22,2,3.23
73510,28,1,2.48,1,0.31,1,0.27,5,0.38,5,0.31,5,0.43,5,0.35,1,0.46,5,0.64,5,1.29,1,0.88,1,0.35,5,0.62,1,3.24
73511,22,2,5.91,2,3.02,2,2.25,3,8.65,3,10.19,3,2.53,3,4.13,2,5.5,3,2.86,3,3.5,2,3.67,3,3.96,3,2.99,2,6.04
73512,9,1,1.23,1,0.42,1,0.29,2,2.89,1,5.17,1,3.23,2,1.54,2,3.84,1,2.56,1,1.21,2,2.75,3,2.99,3,1.58,2,3.81
73513,28,1,7.15,1,0.68,1,0.28,5,0.21,5,0.21,5,0.29,5,0.21,1,0.21,5,0.17,5,0.24,1,0.22,1,0.46,5,0.2,1,9.86
73514,20,2,7.03,2,2.66,2,3.3,3,7.71,2,6.39,2,3.68,2,2.09,2,8.7,2,4.61,4,5.94,2,4.5,5,7.3,2,3.58,2,9.85
73515,26,1,0.93,2,1.32,2,1.06,4,0.4,5,0.31,4,0.35,4,0.39,1,0.45,4,0.41,5,0.38,1,0.37,1,0.6,4,0.19,2,2.15
73516,29,1,1.55,1,1.5,1,0.3,5,0.31,5,0.34,5,0.23,5,0.27,1,0.12,5,0.25,5,0.25,1,0.48,2,0.34,5,0.43,1,5.52
73517,18,1,1.85,1,0.99,1,0.74,5,0.55,5,0.55,5,2.68,5,1.64,1,3.65,1,2.49,2,3.9,1,2.23,2,0.65,1,0.72,1,4.33
73518,15,1,0.94,2,3.83,2,2.29,2,2.79,2,1.7,2,1.94,2,1.45,2,4.63,2,1.42,2,0.96,2,3.69,4,5.25,2,2.91,2,3.87
73520,21,2,4.08,2,1.08,1,0.8,4,1.8,4,5.22,4,4.95,4,2.08,1,4.43,4,2.0,5,5.04,1,3.42,1,3.85,1,1.59,1,3.51
73521,29,2,6.18,2,1.65,2,0.68,4,0.62,5,0.48,4,0.43,4,0.91,2,1.57,4,1.01,4,2.09,2,2.9,2,1.36,4,1.67,2,4.35
73522,10,1,1.91,1,1.5,1,0.64,2,3.28,2,3.14,2,2.56,2,1.45,2,2.65,2,2.57,2,2.7,1,1.85,4,1.78,1,1.44,1,3.36
73523,27,1,1.23,1,0.35,1,0.32,5,0.26,5,0.35,5,0.3,5,0.24,1,0.32,5,0.31,5,0.3,1,0.35,1,0.35,4,0.3,1,5.34
73524,5,1,2.59,1,0.68,1,0.81,1,2.65,1,5.76,1,2.48,1,2.14,1,2.32,1,1.22,5,3.87,1,1.78,2,3.49,1,2.79,1,4.87
73525,28,2,5.18,2,1.71,2,1.26,4,4.14,4,5.04,4,3.11,4,2.34,2,2.83,4,2.35,4,2.29,2,3.02,2,2.74,4,2.49,2,5.64
73526,28,3,5.72,4,4.25,3,3.33,3,3.6,3,6.87,3,5.12,3,2.47,4,2.87,3,4.24,3,1.9,2,3.19,3,2.84,3,2.48,2,3.96
73527,25,1,1.85,1,0.13,2,0.17,4,0.67,4,0.18,4,0.08,4,0.18,2,0.16,4,0.05,4,0.93,2,0.32,2,0.53,3,0.44,2,8.04
73528,32,5,0.94,5,1.42,5,0.6,1,0.59,1,0.37,1,0.62,1,0.29,5,0.44,1,0.5,1,0.54,5,1.02,5,0.47,5,2.22,5,3.65
73529,19,2,5.11,1,3.41,2,2.9,1,7.45,2,9.82,2,3.21,2,2.31,3,5.17,3,2.5,3,1.8,3,2.0,3,1.44,3,3.65,3,6.18
73530,28,1,0.99,1,0.47,1,0.68,5,0.51,5,0.46,5,0.54,5,0.5,1,0.49,5,0.47,5,0.46,1,1.13,1,0.52,5,0.8,1,6.42
73531,15,2,3.75,1,2.08,2,1.65,2,4.23,2,2.67,2,1.27,2,1.89,2,5.48,2,1.83,2,1.22,1,4.57,4,3.84,3,2.86,2,5.65
73532,29,1,1.53,1,0.65,1,1.23,5,0.5,5,0.49,5,0.4,4,0.6,2,6.05,5,2.3,5,0.57,1,1.29,1,0.61,5,0.53,2,5.16
73533,15,2,4.08,1,2.42,1,1.46,5,3.39,1,7.65,1,2.67,2,2.7,1,2.76,2,2.84,5,2.37,2,3.09,1,2.4,2,1.96,3,5.62
73534,26,1,3.97,1,0.55,1,0.38,4,0.46,5,0.91,5,0.39,4,0.32,1,0.8,5,0.3,4,0.35,1,0.35,2,0.38,4,1.66,2,2.17
73535,32,2,2.65,3,2.47,3,2.86,4,3.29,3,3.68,5,6.48,4,3.15,3,5.12,4,2.44,3,2.05,3,2.69,4,4.69,4,4.1,1,4.59
73536,29,2,3.87,2,0.74,2,0.46,4,0.31,5,0.29,4,0.45,4,0.44,2,0.48,4,0.69,3,2.51,2,1.56,4,3.26,3,1.51,2,3.79
73537,13,1,6.56,1,1.79,1,0.9,5,0.57,1,19.76,1,5.8,1,2.52,4,4.69,1,4.13,2,3.58,2,4.48,5,6.76,1,3.77,1,5.28
73539,23,3,8.91,3,4.39,2,2.28,3,6.37,3,5.31,3,4.39,3,3.14,2,0.61,2,6.1,3,5.47,1,2.35,5,2.51,3,3.45,1,6.18
73540,28,2,8.28,2,3.33,2,2.15,4,20.25,4,4.58,3,7.41,4,3.28,3,6.46,3,6.79,3,5.75,3,5.08,3,5.47,4,3.31,2,9.53
73541,28,1,3.09,1,0.52,1,0.5,5,0.54,5,0.44,5,0.38,5,0.26,1,0.27,5,0.28,5,0.51,1,0.31,1,0.84,5,0.53,1,2.96
73542,12,1,10.33,2,2.65,1,1.64,2,3.06,4,5.61,2,4.15,2,0.76,2,8.26,1,2.06,2,2.71,2,2.99,2,84.14,1,0.29,2,7.34
73543,28,1,6.16,1,0.68,1,0.72,5,0.5,5,0.84,5,0.55,5,0.73,1,0.77,5,0.59,5,0.63,1,0.74,1,0.57,5,0.75,1,2.73
